,relativeAltitude,latitude,longitude,speed,smoothedAltitude,run_start,run_time,activity_time,state,n_runs,top_speed_run,top_speed_total,avg_speed_run,max_altitude_run,max_altitude_total,ascent_run,ascent_total,descent_run,descent_total,distance_run,distance_total
83,-3.20001953125,46.0991262,7.2693939,0.0001996530918404,-3.6782411358173275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,-3.70416015625,46.0991259,7.2693946,0.000193506013602,-3.7196820825085037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,-3.693623046875,46.09912555,7.2693946,0.00012912894817415,-3.732921397765857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,-3.283642578125,46.0991252,7.2693949,4.4395434088e-05,-3.60176448494063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,-4.029921875,46.0991249,7.2693948,4.91388891532e-05,-3.487418640412915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,-3.455595703125,46.099124700000004,7.26939445,0.00013119481809545,-3.4834503941600867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,-3.2821484375,46.0991241,7.2693943,0.0001079377980204,-3.6051576551894993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,-3.3816015625,46.0991242,7.2693938,7.76452725403e-05,-3.5247122012867833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,-3.2965234375,46.0991247,7.2693905,0.0004296462575439,-3.387747092406692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,-3.77984375,46.0991253,7.2693878,0.0005791466101072,-3.252395079185538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,-3.38328125,46.0991259,7.2693848,0.0101048266515135,-3.2074073723840666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,-3.648671875,46.0991258,7.269384,0.0078651765361428,-3.149373709700243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,-2.5131640625,46.0991259,7.2693831,0.0059929438866674,-3.1317209947681164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,-2.491669921875,46.099126,7.26938215,0.00392587971873575,-3.1263695913461707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,-3.04275390625,46.0991269,7.2693843,0.3017881512641907,-3.146233199589949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,-3.193154296875,46.0991296,7.26938905,0.5330321937799454,-3.178825694640854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,-3.873173828125,46.0991333,7.2693959,0.6924379467964172,-3.205839684671963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,-3.403271484375,46.0991391,7.2694030000000005,0.9349071979522705,-3.3324270538744525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,-3.190087890625,46.09914755,7.269412,1.1820362210273743,-3.490883378110879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,-3.900869140625,46.0991583,7.2694263,1.446938157081604,-3.7478359551753586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,-3.836591796875,46.0991686,7.269459,1.6183229684829712,-3.8542000671663104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,-3.712822265625,46.0991737,7.2694848,1.6703463792800903,-3.9472468361142745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,-3.960244140625,46.0991748,7.26950405,1.531725823879242,-4.086370890483619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,-4.364404296875,46.0991772,7.2695324,1.454094409942627,-4.170402988899909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
