time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1670839440387000000,4292.304,0,0,49.510414123535156,142.5,0,0,2321.099853515625,7.2705448,46.0800198
1670839445393000000,4297.31,0,0,30.565101623535156,122.4000015258789,0,0,2321.099853515625,7.2705475,46.080014
1670839450411000000,4302.328,0,0,23.401405334472656,110,0,0,2321.099853515625,7.2705456,46.0800168
1670839455962000000,4307.87899975586,0,0,14.976900100708008,87.5999984741211,0,0,2321.099853515625,7.2705485,46.0800176
1670839460935000000,4312.852,0,0,30.565101623535156,122.4000015258789,0,0,2321.099853515625,7.2705475,46.080014
1670839466029000000,4317.946,0,0,23.401405334472656,110,0,0,2321.099853515625,7.2705456,46.0800168
1670839471045000000,4322.962,0,0,13.584489822387695,82.5,0,0,2321.099853515625,7.2705501,46.0800177
1670839476119000000,4328.036,0,0,18.489999771118164,98.4000015258789,0,0,2321.099853515625,7.2705455,46.080018
1670839481076000000,4332.993,0,0,35.44828414916992,128.8990020751953,0,0,2321.099853515625,7.2705474,46.0800192
1670839486099000000,4338.016,0,0,26.625600814819336,116.0999984741211,0,0,2321.099853515625,7.2705473,46.0800146
1670839491116000000,4343.033,0,0,23.401405334472656,110,0,0,2321.099853515625,7.2705456,46.0800168
1670839496134000000,4348.051000244141,0,0,23.401405334472656,110,0,0,2321.099853515625,7.2705456,46.0800168
1670839498524000000,4350.441,0,0,0,400,0,0,0,7.2741234,46.0794645
1670839503566000000,4355.48300024414,0,0,0,400,0,0,0,7.2741234,46.0794645
1670839511229000000,4363.146,0,0,73.95999908447266,156.89999389648438,0,0,2321.099853515625,7.2705369,46.0800172
1670839513592000000,4365.509,0,0,0,2000,0,0,0,7.2842258,46.0827159
1670839521259000000,4373.176,0,0,59.90760040283203,149.60000610351562,0,0,2321.099853515625,7.2705414,46.0800189
1670839523720000000,4375.637,0,0,0,400,0,0,0,7.2741234,46.0794645
1670839528652000000,4380.569,0,0,0,400,0,0,0,7.2741234,46.0794645
1670839533666000000,4385.582999755859,0,0,0,400,0,0,0,7.2741234,46.0794645
1670839538679000000,4390.596,0,0,0,400,0,0,0,7.2741234,46.0794645
1670839543779000000,4395.696,0,0,0,500,0,0,0,7.2779331,46.0804203
1670839548734000000,4400.651000244141,0,0,0,500,0,0,0,7.2779331,46.0804203
1670839581739000000,4433.656,0,0,0,400,0,0,0,7.2741234,46.0794645
1670839614724000000,4466.641,0,0,0,400,0,0,0,7.2741234,46.0794645
1670839648700000000,4500.617,0,0,0,500,0,0,0,7.2779331,46.0804203
1670839682504000000,4534.421,0,0,0,2000,0,0,0,7.2842258,46.0827159
1670839716503000000,4568.42,0,0,0,500,0,0,0,7.2779331,46.0804203
1670839750295000000,4602.212,0,0,0,2000,0,0,0,7.2842258,46.0827159
1670839784134000000,4636.051000244141,0,0,0,2000,0,0,0,7.2842258,46.0827159
1670839793050000000,4644.966999755859,0,0,0,2000,0,0,0,7.2842258,46.0827159
1670839817933000000,4669.85,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839828045000000,4679.962,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839833066000000,4684.982999755859,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839838075000000,4689.992,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839843098000000,4695.014999755859,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839848123000000,4700.04,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839853139000000,4705.056,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839858154000000,4710.07099975586,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839865953000000,4717.87,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839870959000000,4722.876,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839876085000000,4728.002,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839881023000000,4732.94,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839886040000000,4737.957,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839891054000000,4742.971000244141,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839896070000000,4747.98700024414,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839901084000000,4753.001,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839906105000000,4758.022,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839911128000000,4763.045,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839916135000000,4768.052,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839923822000000,4775.739000244141,0,0,41.602500915527344,135.60000610351562,0,0,2950.39990234375,7.3016444,46.0845688
1670839926177000000,4778.094,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839931187000000,4783.104,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839936208000000,4788.125,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839941225000000,4793.142,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839946238000000,4798.155000244141,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839951253000000,4803.17,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839956271000000,4808.188,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839961294000000,4813.21100024414,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839968967000000,4820.884,0,0,35.44828414916992,128.8990020751953,0,0,2950.39990234375,7.3016488,46.08457
1670839973985000000,4825.902,0,0,23.401405334472656,110,0,0,2955.599853515625,7.3011148,46.0845837
1670839978997000000,4830.914,0,0,18.489999771118164,98.4000015258789,0,0,2955.599853515625,7.3011173,46.0845839
1670839984218000000,4836.134999755859,0,0,37.51008224487305,122.4000015258789,0,0,2955.599853515625,7.3012952,46.0845813
1670839986580000000,4838.497,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670839994265000000,4846.182,0,0,73.95999908447266,156.89999389648438,0,0,2955.599853515625,7.3011153,46.0845841
1670839996631000000,4848.548,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840004302000000,4856.21900024414,0,0,59.90760040283203,149.60000610351562,0,0,2950.39990234375,7.3016358,46.0845634
1670840006684000000,4858.601,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840011717000000,4863.634,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840016740000000,4868.657,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840024416000000,4876.333,0,0,59.90760040283203,149.60000610351562,0,0,2950.2998046875,7.3016354,46.0845644
1670840026792000000,4878.709,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840031814000000,4883.731000244141,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840036824000000,4888.741,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840044484000000,4896.401,0,0,49.510414123535156,142.5,0,0,2955.599853515625,7.3011198,46.0845847
1670840049502000000,4901.419000244141,0,0,20.729272842407227,104.0999984741211,0,0,2955.599853515625,7.3011158,46.084584
1670840054520000000,4906.437,0,0,30.565101623535156,122.4000015258789,0,0,2955.599853515625,7.3011173,46.0845807
1670840059537000000,4911.454,0,0,38.80483627319336,122.4000015258789,0,0,2955.599853515625,7.3013114,46.0845802
1670840059653000000,4911.57,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840064654000000,4916.571000244141,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840072334000000,4924.25100024414,0,0,12.377603530883789,77.5999984741211,0,0,2955.599853515625,7.301123,46.0845845
1670840074804000000,4926.721,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840082439000000,4934.356,0,0,17.589801788330078,92.9000015258789,0,0,2955.599853515625,7.3011962,46.084586
1670840087472000000,4939.389,0,0,19.03472137451172,98.4000015258789,0,0,2955.599853515625,7.3012015,46.0845857
1670840092469000000,4944.386,0,0,30.565101623535156,122.4000015258789,0,0,2955.599853515625,7.3011173,46.0845807
1670840097508000000,4949.425,0,0,30.565101623535156,122.4000015258789,0,0,2955.599853515625,7.3011173,46.0845807
1670840099852000000,4951.769,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840107542000000,4959.459000244141,0,0,59.90760040283203,149.60000610351562,0,0,2955.599853515625,7.3011182,46.0845849
1670840112569000000,4964.486,0,0,35.55475997924805,122.4000015258789,0,0,2950.39990234375,7.3014289,46.0845814
1670840117598000000,4969.5150002441405,0,0,49.510414123535156,142.5,0,0,2955.599853515625,7.3011198,46.0845847
1670840119942000000,4971.859000244141,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840124958000000,4976.87500024414,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840132627000000,4984.544,0,0,26.625600814819336,116.0999984741211,0,0,2955.599853515625,7.3011153,46.0845827
1670840137662000000,4989.579000244141,0,0,30.565101623535156,122.4000015258789,0,0,2955.599853515625,7.3011173,46.0845807
1670840142686000000,4994.60300024414,0,0,30.565101623535156,122.4000015258789,0,0,2955.599853515625,7.3011173,46.0845807
1670840147704000000,4999.621,0,0,17.328041076660156,98.4000015258789,0,0,2955.599853515625,7.3011882,46.0845852
1670840152722000000,5004.638999755859,0,0,30.385019302368164,128.8990020751953,0,0,2950.39990234375,7.3014027,46.0845889
1670840157777000000,5009.694,0,0,73.95999908447266,156.89999389648438,0,0,2955.599853515625,7.3011153,46.0845841
1670840160118000000,5012.035000244141,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840167777000000,5019.694,0,0,49.510414123535156,142.5,0,0,2955.599853515625,7.3011198,46.0845847
1670840172791000000,5024.708,0,0,9.118355751037598,68.4000015258789,0,0,2955.599853515625,7.3011398,46.0845858
1670840177844000000,5029.761,0,0,20.729272842407227,104.0999984741211,0,0,2950.39990234375,7.301651,46.0845623
1670840182842000000,5034.75899975586,0,0,17.72414207458496,104.0999984741211,0,0,2950.39990234375,7.3016526,46.0845672
1670840201738000000,5053.6549997558595,0,0,7.323667526245117,72.9000015258789,0,0,2950.39990234375,7.3016525,46.0845666
1670840206719000000,5058.636,0,0,6.799954414367676,64.0999984741211,0,0,2950.39990234375,7.3016535,46.0845675
1670840211736000000,5063.653,0,0,5.727303981781006,60,0,0,2950.39990234375,7.3016501,46.0845694
1670840216759000000,5068.676,0,0,4.79260778427124,56.099998474121094,0,0,2950.39990234375,7.3016505,46.0845686
1670840221773000000,5073.69,0,0,6.075821399688721,64.0999984741211,0,0,2950.39990234375,7.3016538,46.0845667
1670840226793000000,5078.71,0,0,6.656400203704834,87.5999984741211,0,0,2950.39990234375,7.3016437,46.0845719
1670840231855000000,5083.772,0,0,6.176041126251221,72.9000015258789,0,0,2950.39990234375,7.301651,46.084568
1670840236909000000,5088.826,0,0,5.059763431549072,52.400001525878906,0,0,2950.39990234375,7.3016549,46.084568
1670840240948000000,5092.865,0,0,6.7768778800964355,77.5999984741211,0,0,2950.39990234375,7.3016508,46.084568
1670840245985000000,5097.902,0,0,7.831058979034424,82.5,0,0,2950.39990234375,7.3016517,46.0845672
1670840250999000000,5102.916,0,0,10.328896522521973,98.4000015258789,0,0,2950.39990234375,7.3016558,46.0845662
1670840256019000000,5107.936,0,0,9.404646873474121,82.5,0,0,2950.39990234375,7.3016513,46.0845665
1670840261049000000,5112.966,0,0,8.274530410766602,87.5999984741211,0,0,2950.39990234375,7.3016527,46.0845675
1670840266055000000,5117.972,0,0,12.151642799377441,98.4000015258789,0,0,2950.39990234375,7.3016557,46.0845639
1670840271069000000,5122.986,0,0,7.621831893920898,92.9000015258789,0,0,2950.39990234375,7.3016496,46.0845672
1670840276113000000,5128.03,0,0,19.139808654785156,128.8990020751953,0,0,2950.39990234375,7.3016516,46.0845743
1670840281100000000,5133.017,0,0,9.174211502075195,77.5999984741211,0,0,2950.39990234375,7.3016502,46.0845673
1670840286129000000,5138.046,0,0,20.23905372619629,122.4000015258789,0,0,2950.39990234375,7.301652,46.0845731
1670840291148000000,5143.065,0,0,17.776735305786133,110,0,0,2950.39990234375,7.3016539,46.0845715
1670840296194000000,5148.11099975586,0,0,16.59490394592285,92.9000015258789,0,0,2950.39990234375,7.3016466,46.0845676
1670840299273000000,5151.19,0,0,10.240615844726562,82.5,0,0,2950.39990234375,7.3016496,46.0845672
1670840306177000000,5158.094,0,0,5.177839279174805,42.5,0,0,2950.39990234375,7.3016548,46.0845715
1670840311226000000,5163.14299975586,0,0,5.46602201461792,45.599998474121094,0,0,2950.39990234375,7.301655,46.0845712
1670840316244000000,5168.161,0,0,6.081989765167236,48.900001525878906,0,0,2950.39990234375,7.3016552,46.084571
1670840321269000000,5173.186,0,0,5.021592617034912,39.599998474121094,0,0,2950.39990234375,7.301655,46.0845719
1670840326266000000,5178.18299975586,0,0,5.301557540893555,42.5,0,0,2950.39990234375,7.3016551,46.0845716
1670840331282000000,5183.198999755859,0,0,9.216553688049316,92.9000015258789,0,0,2950.39990234375,7.3016548,46.084567
1670840334211000000,5186.128,0,0,7.7200517654418945,60,0,0,2950.39990234375,7.3016534,46.08457
1670840341276000000,5193.193,0,0,4.827364921569824,48.900001525878906,0,0,2950.39990234375,7.3016549,46.0845686
1670840344233000000,5196.15,0,0,5.1422834396362305,48.900001525878906,0,0,2950.39990234375,7.301655,46.0845695
1670840351369000000,5203.286,0,0,10.102461814880371,72.9000015258789,0,0,2950.39990234375,7.3016484,46.0845703
1670840356433000000,5208.35,0,0,49.510414123535156,142.5,0,0,2950.39990234375,7.3016391,46.0845668
1670840373018000000,5224.934999755859,0,0,6.649012088775635,60,0,0,2950.39990234375,7.301654,46.0845684
1670840378114000000,5230.03099975586,0,0,8.274530410766602,87.5999984741211,0,0,2950.39990234375,7.3016527,46.0845675
1670840383138000000,5235.054999755859,0,0,7.047953128814697,64.0999984741211,0,0,2950.39990234375,7.3016534,46.0845678
1670840388171000000,5240.088,0,0,8.263116836547852,72.9000015258789,0,0,2950.39990234375,7.3016517,46.0845673
1670840393258000000,5245.174999755859,0,0,41.602500915527344,135.60000610351562,0,0,2950.2998046875,7.3016442,46.0845694
1670840398305000000,5250.222,0,0,6.7768778800964355,77.5999984741211,0,0,2950.39990234375,7.3016508,46.084568
1670840403322000000,5255.238999755859,0,0,26.625600814819336,116.0999984741211,0,0,2950.39990234375,7.3016524,46.0845698
1670840406030000000,5257.94700024414,0,0,49.510414123535156,142.5,0,0,2950.2998046875,7.3016392,46.0845675
1670840413355000000,5265.272,0,0,73.95999908447266,156.89999389648438,0,0,2950.2998046875,7.301635,46.0845595
1670840415713000000,5267.63,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840423398000000,5275.315000244141,0,0,93.60562133789062,164.39999389648438,0,0,2950.2998046875,7.3016345,46.0845538
1670840428471000000,5280.388,0,0,49.510414123535156,142.5,0,0,2950.2998046875,7.3016392,46.0845675
1670840433493000000,5285.41,0,0,11.073493957519531,82.5,0,0,2950.39990234375,7.3016478,46.0845682
1670840438558000000,5290.475000244141,0,0,12.377603530883789,77.5999984741211,0,0,2950.39990234375,7.3016469,46.0845697
1670840443588000000,5295.505,0,0,13.584489822387695,82.5,0,0,2950.39990234375,7.3016454,46.0845697
1670840448591000000,5300.508,0,0,11.012426376342773,87.5999984741211,0,0,2950.39990234375,7.3016514,46.0845662
1670840453710000000,5305.627000244141,0,0,10.528576850891113,87.5999984741211,0,0,2950.39990234375,7.3016522,46.084566
1670840458726000000,5310.64300024414,0,0,17.776735305786133,110,0,0,2950.39990234375,7.3016539,46.0845715
1670840463769000000,5315.686,0,0,11.324687957763672,72.9000015258789,0,0,2950.39990234375,7.3016484,46.0845695
1670840466149000000,5318.066,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840473826000000,5325.742999755859,0,0,93.60562133789062,164.39999389648438,0,0,2950.2998046875,7.3016345,46.0845538
1670840478859000000,5330.776,0,0,13.553755760192871,92.9000015258789,0,0,2950.39990234375,7.3016516,46.084566
1670840483950000000,5335.86700024414,0,0,8.030508995056152,64.0999984741211,0,0,2950.39990234375,7.3016526,46.0845693
1670840488971000000,5340.888,0,0,20.729272842407227,104.0999984741211,0,0,2950.39990234375,7.301651,46.0845623
1670840493999000000,5345.916,0,0,14.976900100708008,110,0,0,2950.39990234375,7.3016556,46.0845721
1670840499081000000,5350.998,0,0,18.489999771118164,98.4000015258789,0,0,2950.39990234375,7.3016493,46.0845652
1670840504087000000,5356.004,0,0,13.080262184143066,104.0999984741211,0,0,2950.39990234375,7.3016559,46.084568
1670840509139000000,5361.056,0,0,49.510414123535156,142.5,0,0,2950.2998046875,7.3016392,46.0845675
1670840511565000000,5363.482,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840516610000000,5368.526999755859,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840524241000000,5376.158,0,0,30.565101623535156,122.4000015258789,0,0,2950.2998046875,7.3016504,46.0845707
1670840526632000000,5378.549,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840532337000000,5384.254,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840540070000000,5391.98700024414,0,0,30.565101623535156,122.4000015258789,0,0,2950.39990234375,7.3016515,46.0845705
1670840545112000000,5397.029,0,0,20.729272842407227,104.0999984741211,0,0,2950.39990234375,7.301651,46.0845623
1670840550171000000,5402.088,0,0,11.98151969909668,87.5999984741211,0,0,2950.39990234375,7.3016495,46.0845672
1670840555189000000,5407.106,0,0,11.86289119720459,92.9000015258789,0,0,2950.39990234375,7.3016541,46.0845651
1670840557657000000,5409.574,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840565310000000,5417.227000244141,0,0,59.90760040283203,149.60000610351562,0,0,2950.39990234375,7.3016358,46.0845634
1670840567679000000,5419.596,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840572696000000,5424.613,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840577814000000,5429.731000244141,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840593249000000,5445.166,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840598781000000,5450.698,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840603957000000,5455.874,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840611981000000,5463.898,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840617074000000,5468.99099975586,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840622120000000,5474.037,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840627156000000,5479.073,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840632187000000,5484.104,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840637230000000,5489.147000244141,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840642289000000,5494.206,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840647315000000,5499.232,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840652355000000,5504.272,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
1670840657619000000,5509.536,0,0,0,2799.9990234375,0,0,0,7.377313,46.2773606
